Review,Class
"De lo peor que he visto. Sucio,  viejo,  desagradable,  solo pago en efectivo a pesar que tienen datafono. Me da pena por las familias que vi con niños,  menuda experiencia. No justifica el sitio donde se encuentra hubicado.",1
"Es un hotel estupendo con unas vistas y un servicio increíble! : D El desayuno está incluido, y la comida es muy buena. Está ubicado al lado de la Rambla junto al mar Malecón - así que usted tiene fácil acceso a la Habana vieja y la Habana nueva (prueba autobuses locales porque son más baratos que los taxis)",5
otro lugar que no hay que dejar de visitar lo disfrute muchisimo tiene mucha historia lo visite con una guia donde me conto muchas cosas de la historia,4
Actividad muy interesante para todas las edades.  Ver cómo está en excelente estado a pesar de los años habla muy bien de lo que ha cambiado la ciudad.  Lo tomamos en la estación Acevedo.  Para llegar al lugar si hay que pasar por áreas difíciles por lo cual se recomienda tener cuidado principalmente si anda con niños.  Lo mejor es ir en transporte de confianza,4
"Este es un lugar de encuentro para los cubanos, pero también un agradable paseo para conseguir una perspectiva de la ciudad. Con el agua de mar azota contra la pared con edificios quebrantadas en el otro lado.",5
"El hospedaje fue regular, el servicio de baño de la habitación tenia unos problemas, además mucho ruido por los pasillos ya que estábamos en una habitación frente a los elevadores. De ahí para atrás, el hotel está bien. ",3
"Hotel antiguo , podría estar mejor las habitaciones...atención y ubicación buena...desayuno variado y tocan el piano detalle lindo ..el resto estaría bueno para mejorar que remodelen las instalaciones ",2
"Tuvimos el primer plato garbanzo, carne picada y albóndigas. Los precios son muy razonables, y estaban demasiado llenas para el postre. Muy buena comida.",5
"Nos alojamos 4 noches en el cuarto piso. Nuestra habitación tenía vistas a la bahía. El hotel recuerda a películas de esos días cuando gángsteres famosos de los Estados reunidos en La Habana. Es claramente cansados, pero aún así Grand, y tan bien cuidadas como pueden ser e impactados con el embargo. Nuestra habitación era grande y confortable, la cama era cómoda lo suficiente. Nuestro cuarto de baño inundado cuando nos duchábamos - parece que la estantería de la bañera ha echado un poco en el tiempo, el agua de la ducha sale alrededor de la bañera para el suelo. (Otros en nuestro grupo tenía la misma experiencia, así que ser alertados sobre. ).  Internet wi-fi es un poco lento, pero pueden ser comprados por hora o día. Mit es lo suficientemente rápido para los correos…",3
Muy atenta la srta. Esmeralda rios ...buenas habitaciones...muy familiar..solo ojo con el area del puente y entre el barco y puente varios niños se pudieron ahogar poner boyas ..el de seguridad hizo caso omiso de los niños yo saque 2 y a la hora mi esposa a otro..por lo demas excelente..,4
Es muy rico algo caro y creo que le falta presentacion a sus platillos ya que se ven vacios al momento de servirlos pero el personal muy amable,4
"Ninguna, el servicio es muy bueno, la calidad y la atención de las personas es excelente. Tiene buenos espacios para los niños, la playa es muy cómoda y limpia. Tiene buena variedad en las comidas y en las instalaciones.  ",5
"La comida es muy excelente, el servicio del personal es muy excelente, el mejor de todos es el conserje Davinson. Los recomiendo mucho para que vaya con toda su familia. La playa es muy linda y muy organizada. ",5
"Ciertamente es un hotel malo, tiene detalles de servicio y mantenimiento por todas partes.Manchas de pintura, alfombras viajas, aire acondicionado con mal olor, baños viejos y sucios, refrigeradores rotos, blancos con aroma raro, servicios de alimentos pesimos. No regreso nunca, de verdad.",2
"Una pena q no se haya invertido en arreglar y reformar, esta decrépito. Simplemente el rótulo del hotel q es el mejor escaparate están las letras caídas, piscina con azulejos rotos, moquetas sucias, ascensores rotos, y las habitaciones con muebles rotos, desconchados, óxido y lo q es peor el cuarto de baño con óxido y el la bañera cortinas de plástico viejas. En fin lo mejor las vistas y el desayuno q para ser cuba y comparando con varadero esta muy bien. ",2
La comida en especial el pescado y los chilaquiles estuvieron de LUJO ! Si quieren ver la Espectáculo de la Serenata vayan los Jueves por la noche .  Solo que hay muchísima gente y ruido por Serenata .Más,5
"Un lugar para tomar el mojito típico y hacerse la foto con algún cuadro de famosos. 

La música en directo en la última planta resultó muy divertida y animada estábamos prácticamente solos. 

El precio como en todos los garitos turísticos un poco caro para el...Más",4
"Durante el recorrido por el malecon, se observa un gran paisaje y si vas con alguien q conozca te puede contar una breve historia de sus edificios",4
"Disfrutamos de nuestra cena especial del chef, que consistía en 5 campos. Todos eran sabrosos. Nos sentamos en el interior, que es un poco ruidoso. Sentarse fuera, si es posible. Asegúrese de mencionar alergias a los alimentos. Yo soy alérgico al aguacate y mencionó que cuando pedimos, pero aún así tiene algo con aguacate.",4
"Excelente servicio de principio a fin, te reciben en u  ambiente cálido y de calidad,la comida hace que tengas una explosión se sabores en tu paladar,prueben no se arrepentirán, las delicias  del.mar y la tierra se fusionan para u a experiencia irrepetible",5
"Excelente atención, buena cocina, hotel con magnífica ubicación. Los colaboradores dentro del hotel muestran un trato siempre gentil, desprendido y respetuoso hacia el huésped. Podría mejorarse el equipo y la planta física del gimnasio.",5
"Es un lugar agradable para comer o cenar los alimentos considero son de nivel aceptable pero no excelentes.
El Servicio muy lento y falta cordialidad a los empleados",3
atención dedicada al huésped que necesita información de todo tipo para su mejor desenvolvimiento como turista y comunicación ubicación del hotel muy buena deben de tener carros para buscar al aeropuerto a los turistas y tener ese medio de atención saludos sigan superandose,5
"Sin duda este hotel fue una joya arquitectónica y un lugar muy grato en otros tiempos, hoy día, sin bien está ubicado en un inmejorable lugar y cuenta con los servicios básicos, se ve rebasado por falta integral de mantenimiento, sobre todo porque lo viejo de su equipamiento (como las alfombras en las habitaciones) hacen que parezca sucio. No está mal, pero ojalá se invierta en su remozamiento, es un viejo que merece otro trato.",3
"El casco antiguo de la ciudad de Cartagena era una delicia. Si te gusta la historia ... vaya! era muy seguro, la gente muy amable y servicial. La parte más memorable del viaje la fruta! Hermosa fruta madura de todo tipo. ¿dónde más puede conseguir pan de coco.",5
"Y parece que todo el mundo baila en Mérida en domingo. Gente de Youn, abuelos, hijos, extraños bailando con extraños. Plaza Grande es el corazón de la ciudad más romántica en América del Norte.",5
"No solo esta el museo de botero tambien esta el de numismatica y colecciones de arte de obras del siglo XVIII , todo en el mismo sitio",5
no hay nada bueno q verm no es nada del otro mundo una murralla... deberian decir la verdad en vez de vender a los turistas cosas tan fofas,1
"Lo bueno es para tomar las fotos en un lugar tradicional, en la que se ven las figuras de los dos Comandantes. Pero el resto es una plaza sin nada. ",3
"Fue una experiencia súper agradable con todo el personal del cartagena plaza, las camareras son muy atentas siempre pendiente a nuestras necesidades y requerimientos. Las habitaciones cómodas y limpias ,la comida súper deliciosa , los botones siempre atentos.el show muy divertido y entretenido. La atención de Jeisson muy diligente y prestó a colaborar. Volveremos pronto",5
"Este restaurante lo venden como parada obligada si visitas Monterrey, el lugar es muy excéntrico, con espejos, candelabros, animales disecados y color dorado por donde mires, convirtiéndolo en un lugar único. En lo que respecta a la comida y el servicio, no podría señalar ninguna...Más",3
"Fuimos a desayunar, lugar bonito y bien decorado. Nos pusieron en terraza porque iban a tener un evento adentro, nos fuimos y seguía vacío.  No anotan la orden, por lo que se les olvidaban platillos, el pan que íbamos a compartir de entrada: french toast...Más",3
"La ubicación es muy buena, al igual que la vista, la playa contrario a lo que esperaba resultó que estaba bastante limpia.
Se percibe el sabor y la frescura en  los insumos de los alimentos , lo cual es parte  de la experiencia que ofrece...el lugar ya que tienen sus propias granjas productoras. La carta es limitada ( lo cual en mi caso prefiero, ya que se nota el esmero en cada uno de los platos que preparan), los precios están por arriba del promedio de otros restaurantes cercanos  pero no llegan a ser exagerados, desconozco si eso se debió a que solo se tenía un salón disponible, ya que en la fecha que lo visité, el resto del restaurante se encontraba en remodelación (es la único razón por lo cual no otorgo la evaluación más alta), mi sugerencia sería que siguieran manteniendo los precios ya que los hace muy competitivos … sin duda regresaría, es un lugar que debes visitar en Veracruz sobre todo si eres fanático del buen comer…Más",4
"Es un lugar de comida casual estilo  napolitano, de agradable sencillez,  pero de extraordinaria calidad. Pizzas variadas, quesos, ensaladas, ravioles y pastas excelentes. Todo preparado a mano en el momento, horno de leña. Una delicia. La atención del dueño Mario y sus asistentes muy esmerada....Más",5
"Pasé 3 semanas en este hotel durante agosto y septiembre. Yo estaba en la 5ª planta, con vistas a la piscina. La habitación estaba muy limpia. Dos camas individuales, TV, teléfono y aire acondicionado, que era realmente necesario, ya que la temperatura era más de 40 durante los días, caen hasta los 30 grados por la noche. Siempre había un montón de agua caliente. El desayuno tenía un montón de opciones. Hay algo para todo el mundo. La cena no tenía un montón de opciones pero estuvo bien para pasar unos días. Comí en todos los otros hoteles que estaban cerca y nos fuimos a la zona vieja para otras cenas. La piscina era un gran lugar para refrescarse. Fui a La Habana Vieja casi cada día y encontramos que si yo fui a pocas puertas de distancia de la entrada del hotel, el costo de…",3
